0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
415307,1041915.052,727964.7599,507747.1413,557237.3357,565895.4661,415307,572793.4276,324401.0278,691751.4504,504317.0518,58754.75757,4758,2975.061688,4244.663014,4558.346948,4611.431163,5067.047254,415299.8937,415311.3058,415315.1249,415304.8374,415306.0702,415303.6935,415303.3058,572804.2031,572784.9786,572798.3399,572799.7891,572795.8579,572788.8522,572796.488,4770.268329,4759.549754
415307,540061.0874,264162.9537,653223.5115,765246.2057,702407.4421,415307,709238.8219,679683.2047,646817.0314,730196.3142,249307.8112,4758,1989.952034,7681.779078,5201.588595,7368.094149,5362.783686,415311.6981,415301.7546,415303.6403,415306.0936,415307.1438,415312.2951,415304.5659,709244.2559,709236.3472,709231.1921,709237.0618,709235.5922,709246.4737,709230.2525,4769.764861,4761.597771
415307,586906.2059,513541.2207,209226.5235,546887.542,607377.3267,415307,395548.3411,521019.1537,489214.0289,384679.4445,188533.6288,4758,1267.353755,5788.81113,6457.658004,856.0917853,4666.197506,415305.4231,415303.4441,415302.2911,415301.1239,415300.2115,415312.5339,415307.3153,395553.6491,395541.4246,395542.9624,395545.8067,395543.9165,395549.979,395554.0498,4767.397779,4769.150236
415307,408994.8469,463742.3568,293316.0002,648956.1037,547162.9949,415307,513614.139,677873.0141,486220.5708,553216.6252,518766.2158,4758,573.9513844,3018.1205,3438.945388,219.8518978,3549.746738,415306.2972,415308.0033,415308.9223,415304.0757,415303.5919,415310.9371,415309.6258,513617.4371,513614.872,513615.7212,513621.8221,513608.8704,513611.0592,513613.6532,4775.840897,4765.674059
415307,876250.1959,510014.8501,781591.3164,428900.2753,562118.4226,415307,739381.9894,790170.5898,594181.1179,731109.4041,1001812.27,4758,3287.880525,4485.984989,8194.543752,6823.791573,5585.169492,415310.4747,415310.4407,415308.0709,415305.3298,415300.687,415305.6434,415310.5739,739385.9686,739377.4042,739380.3001,739379.2885,739388.2074,739379.3292,739386.7392,4745.636601,4745.921365
415307,1131471.962,608794.444,600255.0801,485603.5617,569867.6071,415307,392172.4777,723093.4187,488726.9133,608382.3947,84703.73574,4758,1425.96242,7325.695188,9184.322115,6768.230346,3080.117922,415308.2463,415303.2965,415306.2485,415304.887,415309.1392,415315.9154,415308.1186,392178.9064,392162.5119,392165.9442,392174.4046,392177.2989,392186.0621,392164.958,4755.720896,4744.783801
415307,1017345.56,246990.3844,608793.7722,613569.3897,596743.9916,415307,519601.5854,503535.4542,451179.0293,655864.4158,1228707.465,4758,3624.266208,7228.275619,2322.243511,1171.552217,6179.054858,415307.0448,415300.2104,415303.1797,415309.4916,415312.4835,415304.3764,415304.8779,519606.7628,519601.1403,519606.8552,519597.0099,519610.9916,519597.0356,519596.2981,4758.199432,4753.182195
415307,619721.4956,478568.3726,519177.3796,428088.7655,624178.8302,415307,723800.5973,269211.8284,544749.1385,392935.0313,48279.22401,4758,1609.185888,6011.01637,7000.999355,10650.97009,5959.772711,415308.4196,415308.148,415308.7796,415306.7373,415315.1998,415305.0551,415307.0929,723816.2373,723799.5896,723801.6145,723804.7416,723794.5106,723804.9931,723803.1896,4763.004838,4763.433754
415307,562675.2481,472640.8423,434120.8005,558607.1453,411181.9006,415307,424539.7105,503706.6854,575375.6659,510110.5876,437622.5065,4758,5892.868721,6244.030294,3458.811402,110.5185295,2815.844114,415303.9411,415302.8573,415311.9365,415310.9182,415303.63,415299.1574,415302.7296,424538.7342,424533.5296,424526.6471,424551.402,424532.7841,424552.8596,424544.9502,4758.281392,4753.838931
415307,539745.6958,516128.6585,663242.9651,356696.4394,514293.7207,415307,644439.8616,651967.2567,391241.5913,499618.3886,1462172.489,4758,4219.163715,6491.986499,3859.410627,4507.294875,3247.77971,415299.1224,415306.0756,415304.9079,415306.5208,415310.6983,415305.3335,415308.7702,644434.8339,644445.6079,644434.9468,644432.7245,644443.3186,644434.1702,644437.0793,4757.412253,4750.713039
415307,803671.2976,517637.1361,76708.77252,313349.1185,678967.5218,415307,543175.8881,459636.962,362188.6443,573506.3131,956017.9469,4758,548.1314265,2643.4307,3868.934202,283.5480163,4074.419968,415311.7333,415314.0813,415314.623,415311.7777,415304.0277,415303.4783,415305.4247,543180.2828,543168.1792,543177.1537,543176.5787,543163.9394,543164.1887,543174.5758,4753.664856,4754.823039
415307,639134.0024,463424.8497,210540.8643,623106.7802,489408.2903,415307,735166.2718,360137.285,547425.0118,505096.5401,36541.03475,4758,627.3860185,6535.626652,3016.779583,13490.37094,7322.980549,415308.7363,415302.1184,415299.2606,415308.0326,415311.4742,415315.4093,415304.7117,735157.1048,735165.7816,735169.6805,735165.7554,735165.4864,735166.052,735165.3418,4747.098942,4769.298412
415307,524304.9169,453906.6252,903054.2299,437790.6162,609610.3738,415307,787226.7237,388402.6342,623613.958,418692.5982,59700.17748,4758,5691.191735,6806.476934,4933.371698,838.8585526,6258.774613,415307.6642,415308.5011,415306.6889,415309.9588,415303.9895,415309.5239,415313.4412,787240.2931,787227.5915,787223.0576,787224.3272,787219.2202,787222.3766,787219.3734,4770.786394,4751.670196
415307,1101954.505,507968.3162,325696.8995,524743.3892,502416.1142,415307,676946.9591,502217.7524,340457.0715,403730.9266,756065.7925,4758,2092.304394,8297.954144,3558.995266,1970.695547,6518.454799,415308.4206,415306.7967,415308.3151,415302.6553,415301.2841,415316.3379,415315.1828,676961.5123,676953.9326,676942.2234,676951.8307,676945.6062,676947.5438,676946.8947,4753.576732,4765.147825
415307,793208.5163,850080.8082,725128.4676,419709.215,558796.8875,415307,795625.0226,422811.6987,542034.5551,606236.3191,594804.9409,4758,1201.821313,7091.530468,3883.168111,483.1826352,4096.630256,415312.3473,415313.5275,415303.6477,415316.0038,415307.132,415308.4046,415300.3763,795625.583,795641.5015,795612.2147,795628.0768,795621.4797,795620.637,795627.2434,4747.753434,4790.602057
415307,514239.461,597845.1981,803396.0841,460427.7153,627825.477,415307,511625.1235,405124.712,381070.5549,554892.6895,617861.6094,4758,658.0383448,3132.419787,4941.907332,9825.547806,7840.013297,415298.473,415312.4971,415302.2455,415300.5629,415304.958,415303.165,415300.7053,511617.4367,511630.0796,511629.1262,511611.4033,511616.2072,511622.6237,511631.2238,4755.64145,4746.01886
415307,696507.8807,584269.8041,1150529.539,894951.4711,571822.4164,415307,605756.9585,618607.6935,611380.9149,659979.6031,660171.3698,4758,2054.010219,3963.764303,6556.150955,3720.287422,4044.613497,415308.7582,415312.3057,415299.0877,415304.6572,415302.6253,415304.9007,415301.5466,605751.6166,605750.2653,605759.7289,605752.9401,605754.4387,605749.237,605771.1923,4743.966852,4764.695659
415307,806032.9576,480356.265,1088950.128,383932.9871,328769.0555,415307,794437.54,379695.0661,636838.3814,755715.9622,859808.5036,4758,1048.312154,5760.0412,3523.463834,6970.586931,4713.210812,415307.3858,415303.6374,415310.1678,415306.1085,415309.3138,415309.3778,415316.4294,794434.9088,794438.0311,794426.8666,794431.9234,794439.0766,794448.77,794442.9792,4765.323961,4736.876745
415307,1094914.818,453541.4697,85016.56636,758773.5919,389493.8436,415307,627404.5662,666429.2728,441276.6272,741253.4715,1092738.685,4758,4414.530774,7928.399829,4863.909372,10433.32994,4537.705893,415307.1012,415306.7602,415307.8152,415303.0138,415298.4756,415300.0895,415312.8758,627399.9099,627413.2847,627399.5787,627407.2773,627417.5827,627409.7276,627396.9643,4762.840076,4748.989195
415307,972565.8741,758060.9641,264225.0345,470114.6958,667407.4454,415307,571797.0964,498122.8531,512677.6514,548261.4307,555666.6794,4758,2992.720479,6482.633597,9460.484639,4055.454085,6469.739607,415304.1926,415306.2421,415303.1746,415306.802,415316.7867,415306.1881,415309.345,571794.7556,571798.6533,571799.3336,571788.7657,571796.9987,571797.7502,571797.1313,4755.592353,4753.019843
415307,849836.6102,275750.5618,974956.4305,482497.5966,700745.0898,415307,638297.7039,497294.9205,392617.8759,711391.5752,66398.94305,4758,4645.014741,6183.600179,7248.049303,8785.510841,6947.504664,415307.6409,415313.5924,415299.9862,415300.5408,415296.1496,415310.6946,415304.5041,638302.7571,638305.5039,638312.7332,638306.8128,638293.5225,638291.5423,638280.6622,4731.922977,4749.498762
415307,1050394.685,426511.6564,110566.2997,414437.7227,473422.4842,415307,771671.1817,464160.6764,457369.2437,443473.6344,303034.1706,4758,5456.466155,7886.736712,4688.846039,7983.707559,7177.656062,415306.4617,415312.0199,415311.7546,415305.0108,415306.9301,415303.1517,415315.6788,771672.8153,771669.0086,771666.4475,771667.1957,771666.8588,771666.1404,771682.1622,4767.005473,4760.072081
415307,1010583.234,437477.293,1239565.882,520358.4295,446748.4976,415307,516231.5737,522073.7496,561231.637,863899.6801,766020.1547,4758,756.6100273,4351.282526,8149.254193,3905.289876,9365.454668,415306.6796,415305.3914,415305.0591,415304.0493,415299.9549,415302.7526,415309.9445,516225.4321,516221.8749,516232.3658,516226.5743,516231.0011,516226.4016,516222.0595,4773.996696,4755.103376
415307,1107536.713,498844.565,1312279.574,469618.8704,525921.9263,415307,568552.2913,527445.9151,548992.5935,722474.7234,569895.2736,4758,4292.118662,3706.086892,5975.069798,553.2370939,5620.873605,415311.4813,415306.5147,415310.7374,415302.2229,415300.3328,415305.5392,415309.9367,568548.4949,568553.0594,568551.0984,568559.9317,568547.5737,568538.415,568547.3152,4760.206498,4752.522896
415307,702291.098,658527.69,735320.996,571759.1426,434661.2366,415307,801992.3986,433607.9641,518283.9125,598605.6475,1255857.4,4758,4528.515446,4579.791619,4286.826561,906.196613,7154.898487,415298.0423,415304.9143,415301.465,415305.4736,415302.7263,415304.009,415305.8345,801982.9998,801985.6978,802001.0405,801992.2094,802004.2411,801991.2992,801995.7648,4757.282367,4771.963744
415307,665169.7068,377738.6455,385701.3535,594998.5697,647391.8716,415307,774258.9926,545217.2492,474210.6717,401562.156,357369.6994,4758,3934.4287,5740.03486,3524.243879,13249.77501,5468.406193,415307.1218,415307.9875,415303.5709,415311.7289,415309.1481,415300.9973,415299.8311,774252.2888,774271.1363,774257.6873,774251.4654,774253.6718,774264.5619,774258.4303,4768.535804,4765.391172
415307,526288.2965,740846.8877,324577.2269,302663.3163,574999.3645,415307,509196.5967,528283.4061,499342.7737,394639.7741,611159.8412,4758,2528.979679,5915.285541,5302.974726,13531.86579,9369.721565,415310.3509,415301.1233,415312.2467,415309.9452,415310.8098,415311.3486,415304.9896,509198.9089,509197.0332,509199.6358,509178.5991,509195.5656,509201.6205,509183.6377,4769.22434,4754.880813
415307,1051225.207,591229.3209,602791.8208,723907.8822,413360.1742,415307,662575.4537,573880.4725,512759.8699,378220.5164,152637.3881,4758,1061.304689,8312.883293,7277.416819,30111.36308,6187.356157,415314.8957,415303.6257,415301.8071,415310.9402,415302.2398,415300.4336,415299.1953,662576.6463,662575.442,662578.605,662567.4377,662588.0379,662577.8791,662570.6958,4756.353678,4751.95578
415307,1180195.765,573643.5246,230302.4093,764205.2639,693635.2239,415307,373059.0184,605638.305,252914.0837,577435.0647,447456.3011,4758,711.0743613,6087.382824,4497.987909,1548.243302,5724.17161,415312.4326,415303.4082,415301.0203,415304.7969,415307.14,415307.1502,415305.5023,373059.9015,373066.5183,373063.1054,373059.7359,373055.3962,373048.0711,373058.0136,4745.845679,4770.217142
415307,773510.0493,569405.4549,75239.90869,336380.7938,419050.9717,415307,501832.0409,678126.2142,518440.3498,582939.118,260074.6792,4758,4380.447089,4899.670212,6949.169287,246.8391388,4987.522497,415312.9903,415305.4464,415308.5783,415305.77,415304.9886,415308.4042,415302.762,501825.0555,501841.5039,501835.1629,501821.8709,501825.7559,501824.6882,501826.8196,4755.605743,4769.311223
415307,976135.5037,614023.2118,368855.2943,342983.556,540146.617,415307,530126.4894,388285.4403,575603.1271,852552.5324,189310.7575,4758,4810.118812,5259.159255,6026.089799,3553.884285,4396.566231,415306.1787,415306.1649,415309.5808,415306.4825,415305.2541,415309.5956,415317.2389,530124.3879,530129.4782,530120.1588,530121.8108,530135.5862,530120.9083,530126.6626,4746.7961,4770.216859
415307,780445.7237,619221.2783,612049.2792,539484.8055,660512.3665,415307,614402.0782,523926.475,526098.8657,793727.4289,250442.9363,4758,5372.712768,5722.684856,8468.756794,403.1202616,2296.702538,415306.7516,415309.2472,415308.337,415320.0527,415310.0714,415308.301,415307.2505,614417.522,614398.5921,614402.8117,614406.2334,614395.6464,614410.0474,614415.6179,4753.328067,4741.042691
415307,1042590.812,417422.7624,12957.43156,472861.1324,544186.4262,415307,506107.0432,580483.5371,499431.9023,464773.2338,479605.8466,4758,2462.935474,7710.600523,5553.172184,21834.536,3866.73678,415306.0289,415306.3525,415310.3486,415308.8187,415299.619,415309.1996,415313.2249,506099.5432,506098.3629,506097.4298,506111.0801,506110.4458,506109.5101,506111.4772,4759.550207,4764.189769
415307,1080702.174,703437.8365,727793.4726,426942.1495,730008.0737,415307,612884.5018,758796.9194,393875.3656,441847.3171,129023.2887,4758,5457.596187,5715.455681,3127.777853,1237.848873,9797.799211,415312.4919,415307.3095,415303.1843,415300.0448,415314.1853,415303.4905,415304.8551,612877.1235,612902.1426,612876.916,612876.9682,612888.288,612887.6809,612872.3282,4763.463314,4760.735968
415307,699602.413,770132.3532,356231.9865,426401.6105,391872.5257,415307,387126.9862,484953.331,708743.2584,633259.9829,351255.5688,4758,3546.119318,4207.166576,7945.467402,16047.17079,7503.912005,415307.3887,415306.0779,415312.0807,415308.2368,415304.3646,415312.1319,415307.1946,387126.1512,387132.3319,387121.8286,387130.291,387134.4616,387125.1995,387141.8252,4748.000964,4771.279776
415307,1103830.164,340736.0012,14592.62403,361134.3228,194726.8598,415307,796167.37,388062.9126,321221.2139,659454.009,29286.34923,4758,1003.026058,6237.932106,9530.435146,868.4863261,7802.539529,415308.9489,415303.0927,415302.5959,415305.4976,415302.8768,415300.2011,415299.8135,796164.2502,796173.9663,796154.8033,796175.3546,796165.4087,796161.5075,796168.3188,4770.179569,4755.723094
415307,677714.7974,335271.7902,1074009.273,535227.8291,364407.368,415307,724207.7992,279890.1431,424373.6943,645176.2887,185080.9962,4758,3840.516286,5931.937515,5333.408375,8297.234636,5083.380009,415298.5806,415305.3399,415302.5478,415308.3245,415307.9232,415304.9714,415306.1664,724213.4989,724221.9338,724216.276,724210.9401,724215.8896,724201.3291,724214.4191,4755.889166,4752.308572
415307,515588.9522,665758.8521,313393.2983,457957.6498,408768.1529,415307,421194.8816,425443.6564,559279.1016,625719.6666,2224290.566,4758,1501.003554,7290.162469,4703.079377,3439.480764,7999.75126,415306.6187,415312.0858,415307.3145,415305.9008,415304.4831,415302.4531,415310.0132,421189.9097,421201.9834,421195.1266,421201.4564,421190.5143,421184.5421,421197.8257,4769.191836,4748.631878
415307,1037386.618,293378.0429,1046536.634,429142.3626,555656.7349,415307,489913.0428,413294.3549,609881.9376,577276.9226,823960.9936,4758,4157.671835,3537.30874,6724.749913,2934.58432,4144.545744,415309.9528,415306.8327,415303.0989,415308.0295,415301.0608,415308.3625,415310.6912,489911.7118,489921.0919,489902.0342,489907.103,489912.2402,489917.5034,489915.8888,4750.306725,4743.629786
415307,1176801.706,334926.816,789892.5172,722061.8651,615511.1289,415307,499470.7511,523730.1301,396472.7004,416781.3806,248399.9245,4758,5032.350509,3732.583524,5828.121872,2327.410895,4691.42588,415302.2567,415308.0835,415308.5928,415310.7345,415299.6111,415311.1272,415299.3844,499477.7603,499472.8899,499466.7796,499476.4491,499473.3148,499468.2573,499474.2749,4757.157262,4762.924448
415307,432224.6465,645529.9002,79421.55066,632263.4055,730033.2696,415307,625338.3932,526683.9857,550946.3769,828246.4702,1420936.053,4758,2137.385579,6467.339388,5966.037655,2890.924054,4159.488538,415305.0887,415306.2502,415310.1304,415305.3424,415308.6783,415307.4278,415307.7626,625345.3333,625333.0192,625349.4372,625338.0281,625350.6724,625329.8798,625329.0078,4763.147589,4759.226896
415307,694203.6645,667628.4231,1648695.954,817769.7708,449444.5507,415307,495539.2552,467219.1388,785941.9007,396773.2954,391342.922,4758,1193.86039,9360.008118,3905.622576,4206.097156,6953.27242,415304.0525,415298.2325,415303.1346,415322.438,415307.3042,415302.4773,415306.6732,495547.7922,495530.8257,495548.1018,495543.3832,495550.8109,495534.834,495540.9628,4756.162089,4753.841167
415307,681534.7294,579613.0029,539258.6671,928426.2925,503314.1522,415307,814659.0003,526651.7035,462023.396,544310.588,63007.42259,4758,2361.982558,4948.678368,5576.553514,4122.037833,6142.543078,415308.8384,415305.2408,415307.8938,415303.6097,415304.0872,415309.0825,415299.3499,814658.1875,814655.4096,814649.9506,814654.6769,814649.1362,814667.3981,814655.9289,4763.150041,4752.541446
415307,1197652.631,302599.817,134420.4381,429344.48,649131.1113,415307,480468.8145,171464.6793,519725.2908,461453.714,2071306.715,4758,505.7300199,5683.84637,8729.168125,13680.61908,5218.088001,415307.5224,415303.1788,415304.9245,415308.3198,415307.1096,415312.3497,415305.5486,480463.4463,480460.9015,480476.5163,480470.5517,480462.4735,480469.9441,480454.795,4751.280717,4762.994281
415307,674300.0827,327230.0729,989016.2879,397851.1167,443277.9583,415307,433560.4341,599406.1771,413239.994,406486.3448,278491.5577,4758,1370.021331,4324.001055,8888.820841,1135.50204,4811.149711,415307.0171,415316.7691,415302.5872,415309.737,415308.6307,415305.8064,415306.9768,433568.1522,433558.9822,433569.9142,433561.3932,433559.0933,433555.8852,433555.0868,4756.716736,4755.444202
415307,530046.0224,696997.9605,458150.0687,513384.2235,616539.6702,415307,479745.4632,787321.0704,514472.9205,406495.8641,816551.5181,4758,1680.131736,3014.530107,6643.163563,3041.590433,4607.246883,415309.2722,415309.748,415307.6363,415305.3248,415305.6509,415306.6488,415299.8741,479744.4184,479753.9389,479752.5743,479736.9475,479744.2252,479761.6477,479749.539,4765.49371,4743.485187
415307,424627.951,654464.7194,395418.4061,923680.6592,446369.709,415307,715233.2896,397267.475,614602.6623,265918.3022,688771.4896,4758,1101.133062,7071.582101,3291.515359,8229.461002,8155.724334,415310.0934,415300.3553,415306.1517,415307.1604,415308.0946,415310.8498,415307.6695,715225.0757,715223.5467,715236.8057,715225.3121,715223.8187,715237.794,715232.7812,4780.104047,4774.46112
415307,371157.5075,472539.0237,707529.4902,387790.0608,114125.5463,415307,797647.686,475329.0099,500934.4656,297254.5293,570451.5913,4758,4775.745571,4383.75914,7376.83292,5724.249054,3869.92891,415313.3074,415308.8756,415311.5649,415308.269,415300.8124,415302.506,415301.0011,797647.361,797642.6591,797631.3004,797645.7304,797652.6763,797650.2173,797652.7684,4761.587038,4759.760862
415307,835883.5281,429779.2264,803138.7721,646641.2527,263164.5049,415307,380587.9675,475793.3313,737437.1688,564941.1485,182564.5326,4758,892.6663299,6704.638495,5798.847294,10452.87607,4665.629579,415303.0195,415301.8217,415322.3506,415306.7844,415307.5396,415305.0428,415301.7338,380593.3618,380600.7555,380587.2738,380579.4178,380589.5168,380582.9451,380577.3646,4758.034374,4761.458276
415307,619319.8498,751021.5644,74527.20467,357228.2391,690138.4934,415307,660471.3108,634377.5643,400802.1196,588945.614,288470.7778,4758,4668.290503,6814.23047,7598.072075,10296.84433,8568.049072,415313.0398,415309.7945,415308.2637,415299.2423,415308.3804,415311.5285,415306.7171,660482.1954,660472.0234,660481.7422,660484.9737,660471.7157,660475.6955,660468.2082,4747.654675,4760.530603
415307,708131.3199,625297.0116,400388.5975,696529.0946,585180.959,415307,791143.3574,596014.3192,388870.639,515145.6918,171407.4809,4758,2718.057014,5549.506359,4529.441286,3315.802136,4490.869022,415311.3374,415303.7973,415309.5615,415313.1375,415310.3112,415305.1237,415314.0269,791139.8081,791144.9879,791150.7946,791136.5532,791144.1436,791157.7808,791146.9519,4750.24901,4756.778213
415307,995933.1273,508834.2298,121046.6279,718440.8818,430497.4488,415307,355684.5274,602896.1061,524878.1215,315148.2388,2393.065359,4758,4184.319141,9210.192968,4491.648446,2600.336394,3534.434365,415300.5728,415304.1582,415308.7709,415309.3235,415306.0938,415305.8473,415304.1777,355681.254,355682.9439,355691.2536,355688.154,355685.0718,355689.0521,355687.3875,4757.725549,4764.660414
415307,403162.8114,476197.4602,643400.5512,646523.9171,501950.7356,415307,653061.7748,428042.1364,495044.3754,270183.953,655966.2671,4758,4044.709575,10302.92489,4482.870625,13818.4081,6738.242986,415304.1831,415301.6967,415309.8245,415300.8811,415301.286,415312.2195,415309.6242,653063.74,653051.935,653049.0302,653057.1849,653059.3747,653065.7703,653054.363,4763.12304,4767.015196
415307,751446.7618,479327.065,122060.4293,466327.359,585988.9482,415307,779232.3908,450977.3378,519823.4583,390810.8132,251749.24,4758,5805.452265,6180.959883,7630.821677,127.8475519,3396.350047,415303.9041,415301.1008,415318.0966,415303.6643,415305.0973,415307.5042,415305.592,779236.1672,779239.1828,779241.9943,779244.2206,779228.1936,779219.5441,779228.7472,4759.017716,4773.183234
415307,854838.6657,713088.7627,744337.6951,677729.4943,465935.5145,415307,616371.1214,535460.7895,543520.7578,392269.6867,1016050.45,4758,3803.842926,5401.271417,6011.563821,23984.35787,6720.391698,415311.1286,415297.6211,415305.2483,415307.4807,415305.686,415312.4878,415313.8538,616383.1325,616379.8071,616378.2752,616374.0818,616381.2349,616379.6991,616371.9343,4771.780964,4763.595899
415307,717234.2779,338161.8832,2842019.439,477288.2051,675361.8744,415307,677458.2301,416071.3755,593610.8314,632951.912,434063.7704,4758,2673.74002,6428.529973,5221.162896,9815.217995,3982.436959,415307.4027,415301.4538,415306.0753,415303.3138,415297.6778,415305.2027,415310.7949,677457.1766,677457.7493,677456.3029,677448.7714,677457.8177,677462.2818,677459.4637,4764.279143,4763.874687
415307,1140713.216,596464.2129,339275.9559,698087.6219,542120.0658,415307,676522.8764,555230.3034,544325.7741,484529.0151,651081.8551,4758,649.465471,4754.627604,5350.830334,15209.63191,6704.646346,415301.7155,415309.1081,415310.7924,415308.0467,415307.8697,415307.7846,415309.824,676526.3366,676529.8964,676518.9943,676513.5429,676508.3699,676522.4992,676529.3039,4751.370941,4779.012766
415307,399753.0361,276561.0874,69569.10983,898904.2746,413917.9474,415307,464450.8441,445865.5617,286131.8673,402579.0143,434564.5566,4758,1587.613619,4454.977904,4022.854823,1857.694686,5067.365995,415304.673,415304.4513,415301.1819,415311.5076,415301.7654,415302.1415,415305.9585,464450.7784,464456.3136,464449.6472,464444.3183,464450.2046,464459.6452,464452.963,4746.875221,4762.804345
415307,997174.1608,483451.6395,905949.2527,466697.4667,336076.3473,415307,637521.7165,479393.3489,422309.8632,413341.3178,125657.8416,4758,670.0502041,4603.547607,7061.765377,2647.888372,4313.359998,415304.1852,415299.9821,415315.0033,415308.2022,415308.1884,415305.6638,415302.86,637525.1332,637518.4982,637533.4259,637521.4678,637530.8593,637517.7678,637522.125,4749.665256,4773.523118
415307,535431.6586,775714.7042,617803.7316,318612.054,690319.3812,415307,621870.6591,440023.1914,621643.9043,467865.5652,302761.2755,4758,1078.059697,6623.659974,5302.210992,2079.809128,6428.900989,415305.1527,415313.8792,415310.5333,415305.4216,415309.4361,415304.1287,415306.4303,621861.7423,621870.3878,621883.3606,621878.0137,621868.3492,621867.9964,621880.6474,4780.308986,4765.874577
415307,468336.6566,529532.4677,4473334.404,616149.9951,506984.8974,415307,489881.4441,548721.4456,395039.165,526092.5721,2479.562752,4758,4467.050451,6696.872904,2575.949544,6642.212453,4811.713217,415309.7629,415305.07,415305.0953,415306.3256,415308.3414,415309.6009,415308.304,489875.7675,489875.1038,489883.5613,489886.6171,489881.5164,489876.5215,489879.4359,4761.203549,4762.374957
415307,742174.0341,464293.1205,731464.0718,493725.5768,448429.8132,415307,497969.4725,430418.1031,330899.2717,533316.8303,1617093.812,4758,3396.984872,6192.891322,6528.732856,40.8051361,7726.882899,415306.5995,415303.1664,415300.4306,415312.6336,415302.9311,415304.0034,415304.6883,497959.5281,497971.9613,497971.9084,497976.8744,497981.5553,497980.9611,497977.3523,4746.848526,4757.636276
415307,1181837.044,554422.0832,294991.8367,607223.2588,486840.4521,415307,697752.6232,664392.9101,376934.5518,297196.7085,848909.3118,4758,3696.581093,4802.646271,5009.532109,287.8783992,5653.403164,415307.1356,415311.8882,415304.9393,415303.8096,415302.4662,415310.453,415307.8729,697745.3055,697745.8647,697755.6755,697743.3584,697748.4599,697763.0911,697761.0564,4749.050119,4763.500193
415307,568259.25,671747.4553,1436658.111,650549.2488,386243.8294,415307,652725.4634,377944.6069,835940.6258,469746.6083,505888.9575,4758,4433.22812,5198.248382,6089.335315,3345.124042,6431.063638,415307.5765,415310.4279,415308.2543,415318.1759,415311.5327,415308.2058,415307.4838,652730.496,652716.79,652722.8412,652725.2788,652722.2222,652722.8209,652712.6834,4751.826457,4760.331669
415307,625314.5731,834388.1407,835557.53,749638.573,440264.9947,415307,711052.8118,615219.9379,520976.1079,398523.2698,44569.99902,4758,1793.997725,7863.307461,5576.232329,4588.034785,2505.730217,415306.5179,415305.2628,415308.8796,415311.9437,415309.031,415299.2821,415306.2503,711051.6104,711050.8441,711058.203,711044.1357,711046.2091,711040.8128,711043.5412,4760.229378,4750.146328
415307,712502.8547,422784.0229,64283.36082,648011.0081,735744.5523,415307,783606.5232,501417.7821,703850.9048,547857.8208,491101.8193,4758,5370.0241,7621.379469,6439.630183,8229.396832,5983.875076,415314.4099,415300.9388,415299.476,415304.8751,415314.1596,415305.2126,415308.8258,783600.7132,783595.9098,783607.9283,783610.0309,783597.8927,783611.9968,783612.3743,4772.858293,4751.183264
415307,927145.8013,555059.0159,1665285.685,437480.0883,541847.332,415307,565696.7623,554245.2743,566255.0596,460578.7689,319995.3158,4758,4883.173307,8858.054573,5045.106489,282.4376193,5975.268078,415311.6223,415307.5608,415308.0769,415316.8067,415309.4833,415307.2332,415304.124,565694.2875,565699.9198,565692.0932,565702.2123,565701.3566,565699.848,565692.5847,4753.281024,4762.668527
415307,367118.6887,332590.2848,78998.32637,731871.5146,357339.6673,415307,567852.297,439928.2236,648669.9522,463584.9222,1319509.047,4758,2723.014071,5886.483485,5836.06215,11002.93958,5873.797925,415309.1145,415307.1938,415302.6629,415307.5734,415314.3298,415301.2161,415309.7464,567861.3667,567854.4715,567854.046,567843.0618,567852.1163,567855.3789,567850.7444,4749.650158,4744.91899
415307,1026486.04,889434.9669,1445083.752,421870.0025,384268.9359,415307,522579.9018,374928.573,332678.4221,626636.3651,757754.4255,4758,1162.198124,2884.756573,8224.899782,2469.614342,4063.577661,415303.2359,415305.6724,415309.4438,415312.0414,415305.8422,415309.5473,415304.15,522576.3206,522578.4257,522589.664,522585.9786,522592.0158,522584.6503,522578.2021,4755.135191,4759.265315
415307,744225.0596,551460.8652,11370.45694,625345.4439,425991.0081,415307,413828.0358,866490.5932,581989.4789,508035.6635,137190.2841,4758,637.937142,6257.166249,3980.003977,9335.800905,5584.177391,415305.0278,415301.751,415304.3783,415310.0648,415308.0554,415299.3502,415305.1236,413824.8532,413824.1115,413824.4813,413833.822,413826.3324,413826.9082,413822.2129,4759.950929,4752.459379
415307,563074.4647,318940.8923,1886919.812,472273.8984,417945.2479,415307,628352.2529,413675.3515,624687.0346,516672.2366,410257.2584,4758,1721.448466,5613.704458,5817.074479,5118.063031,3301.483979,415307.1719,415310.2882,415305.4255,415309.3765,415305.5469,415306.7155,415309.2902,628348.4644,628346.6176,628359.9313,628362.0123,628347.8704,628362.3423,628338.9416,4758.720102,4763.821207
415307,464781.9328,672450.0022,290480.9086,515298.0595,430311.9355,415307,396425.2197,492879.9079,290997.5942,552900.6708,88955.35318,4758,1653.658954,7948.697915,7787.083695,3347.659313,3738.556744,415304.9922,415304.0172,415307.9731,415304.7685,415300.6223,415305.4992,415311.3377,396428.7875,396429.4123,396424.8043,396428.9793,396420.9847,396430.77,396421.9635,4761.166191,4758.498144
